NSW,VIC,SA,QLD,TAS
0.40112400000000004,0.12831370370370368,0.35259783999999994,0.7540745999999999,0.4019874
0.35508217647058826,0.11406481481481483,0.38138152000000003,0.7812053999999999,0.42486240000000003
0.3138955294117647,0.08255037037037036,0.40608888,0.7654352,0.4359646
0.2979271176470588,0.0658702222222222,0.43681492,0.7649706000000001,0.45386059999999995
0.267382,0.06396337037037036,0.47223579999999993,0.7170960000000001,0.471143
0.23859447058823532,0.0731537037037037,0.49529064,0.666681,0.5177668
0.21562229411764708,0.07895966666666669,0.49275696,0.6394472,0.5604314
0.19599088235294115,0.08308866666666664,0.4686859599999999,0.620061,0.5973900000000001
0.1866122941176471,0.08427448148148146,0.42747492000000004,0.6003922,0.6233776000000001
0.17681570588235296,0.0890324814814815,0.41583327999999997,0.5780356,0.6326658000000001
0.17196435294117646,0.0974845185185185,0.41740711999999996,0.5836448,0.658709
0.1653716470588235,0.11178077777777776,0.4442107200000001,0.5688224,0.7009938
0.1568987058823529,0.13693670370370373,0.46242871999999996,0.580799,0.7198589999999999
0.14451364705882352,0.17967288888888888,0.48904300000000006,0.5695808,0.7084813999999999
0.13174764705882352,0.2357708888888889,0.51079768,0.5603978,0.7071227999999999
0.125785,0.28833225925925937,0.5539615999999999,0.5454787999999999,0.6928745999999999
0.12190076470588235,0.3039160370370371,0.59062704,0.4798624,0.6870628
0.11318411764705881,0.3385340370370371,0.59594368,0.397663,0.6546204
0.10253529411764706,0.327054037037037,0.5464659600000001,0.33799140000000005,0.626264
0.09139417647058823,0.31299240740740736,0.5319694399999999,0.282752,0.600767
0.08677223529411766,0.3032310740740741,0.5375333999999998,0.25240440000000003,0.5679922
0.09010094117647059,0.31580818518518516,0.5146810399999999,0.22720340000000006,0.5412288000000001
0.08351147058823528,0.318923037037037,0.48899188000000005,0.22037179999999998,0.5045006
0.08129611764705884,0.30376733333333333,0.4467826399999999,0.22162059999999997,0.4499482
0.0909125294117647,0.2805457407407408,0.3883764399999999,0.20678380000000005,0.40599559999999996
0.08763394117647058,0.26094403703703706,0.3406259200000001,0.20787779999999997,0.36862959999999995
0.09146423529411764,0.23147274074074073,0.29655827999999995,0.204894,0.35256940000000003
0.08787635294117646,0.22771507407407404,0.30161652,0.20236420000000002,0.33023199999999997
0.08259482352941178,0.23201085185185183,0.31009432,0.200698,0.3115794
0.07450070588235294,0.23849644444444446,0.29389896000000004,0.2300824,0.3073508
0.0839239411764706,0.22905603703703706,0.33349116,0.24873859999999998,0.319633
0.10362970588235296,0.21868918518518518,0.32116804000000004,0.2784888,0.3367132
0.1410105882352941,0.23475848148148143,0.3148078,0.2815992,0.3496994
0.14623135294117648,0.22913962962962964,0.2620741599999999,0.29841100000000004,0.3398014
0.1414071764705882,0.2153853703703703,0.19797823999999997,0.3116084,0.325044
0.13627705882352945,0.2590663703703704,0.19876407999999998,0.31282180000000004,0.36341640000000003
0.15049964705882352,0.23565648148148152,0.22599256,0.3148966,0.35800620000000005
0.1742390588235294,0.2404141111111111,0.23560871999999997,0.3268448,0.3619494
0.18251782352941176,0.25916892592592594,0.26232243999999993,0.343381,0.3552806
0.18613358823529413,0.1985723333333333,0.24658776000000004,0.3901222000000001,0.36516099999999996
0.22371894117647056,0.19907866666666665,0.28138872000000004,0.4417378,0.3644034
0.25672405882352944,0.18513903703703696,0.2752771200000001,0.5373488,0.3662286
0.28637511764705886,0.18027814814814816,0.30136724,0.5696087999999999,0.37667419999999996
0.2795059411764706,0.17629251851851852,0.32227996000000003,0.58811,0.39476900000000004
0.28661670588235294,0.20976618518518517,0.3657296400000001,0.5948946,0.4349408
0.2830209411764706,0.23313633333333336,0.3814936000000001,0.676757,0.5041862
0.30405776470588236,0.2569305555555556,0.409047,0.7508176000000001,0.5157948
0.29904811764705885,0.2652377777777778,0.39430644000000004,0.7768396,0.4867026
0.2940127647058824,0.257466037037037,0.39066635999999993,0.8036479999999999,0.45584379999999997
0.2888627058823529,0.25428440740740743,0.3998981599999999,0.7977098,0.4139208
0.2750852941176471,0.22844374074074078,0.4039277599999999,0.7729548,0.4383204
0.26662876470588237,0.20506885185185184,0.39517124000000003,0.741237,0.39275580000000004
0.25511729411764705,0.20778377777777776,0.39721944,0.7230922,0.3161306
0.23834441176470586,0.19893877777777777,0.3947464799999999,0.6998766000000001,0.30417120000000003
0.22533194117647054,0.19462062962962964,0.37991348,0.6641866,0.324049
0.21773817647058824,0.20063081481481482,0.37287696000000004,0.6346314000000001,0.3115526
0.22436294117647054,0.21457462962962962,0.38936948,0.6233763999999999,0.2738184
0.20442405882352943,0.2147854814814815,0.38624952000000007,0.5974048,0.2616384
0.19630788235294117,0.20748292592592588,0.38596976,0.6035332,0.2646426
0.19625900000000002,0.19289062962962966,0.36154968,0.6011458000000001,0.24465399999999998
0.19444947058823528,0.17763444444444446,0.31900575999999997,0.5755318,0.2675656
0.18878317647058823,0.17596803703703698,0.31590796,0.5729224,0.2925958
0.169064,0.20933696296296297,0.34147128000000004,0.5405317999999999,0.3108396
0.14875794117647057,0.2562205925925926,0.33031596,0.4937748,0.325957
0.14303123529411765,0.26990992592592594,0.2892764000000001,0.4273416,0.350782
0.13342723529411762,0.26582514814814817,0.29991804,0.3492176,0.331953
0.12708658823529415,0.22286207407407405,0.27864348,0.2881728,0.2800216
0.10847223529411765,0.20023681481481484,0.24396659999999998,0.2462836,0.25863899999999995
0.10395370588235293,0.20941018518518517,0.22705792000000002,0.21312059999999997,0.2307728
0.11560576470588238,0.19262203703703698,0.21119943999999996,0.181047,0.1615544
0.13009394117647063,0.16268392592592595,0.20128472000000003,0.1665894,0.1815098
0.1391511764705882,0.15283370370370372,0.21325784000000003,0.14965560000000003,0.1756714
0.13946564705882356,0.18236155555555555,0.20142583999999997,0.13196780000000002,0.15501979999999999
0.13747099999999998,0.20826462962962966,0.22867964000000002,0.1175782,0.1563466
0.13983976470588236,0.22833222222222227,0.24697716,0.12146799999999999,0.14531619999999998
0.1488989411764706,0.26691381481481485,0.27770624000000005,0.117007,0.1143182
0.1604466470588235,0.2953562222222222,0.29436384,0.1411766,0.110697
0.15611217647058823,0.3061714074074074,0.28754288000000006,0.1375278,0.13687200000000002
0.1313741176470588,0.3343788888888889,0.34739448,0.14991819999999997,0.158911
0.12279223529411765,0.31949077777777773,0.36388808000000006,0.16830459999999997,0.1426796
0.10096329411764705,0.29587677777777777,0.38649792000000005,0.17135040000000004,0.12543159999999998
0.10764641176470588,0.27889762962962955,0.39633836,0.1914016,0.141294
0.0812949411764706,0.27271466666666666,0.44474852000000004,0.2093982,0.15814519999999999
0.08277264705882352,0.3273118888888889,0.47156288,0.22733220000000004,0.2229068
0.08803323529411763,0.3517852592592592,0.46297492000000007,0.24668919999999997,0.2548486
0.11085558823529412,0.4082910740740741,0.4420554,0.2650068,0.24586680000000002
0.11247094117647059,0.4012597407407407,0.4567290000000001,0.2610982,0.189095
0.16867852941176473,0.4285465185185185,0.46376059999999997,0.262224,0.1735448
0.20236705882352943,0.4554673333333333,0.46083608,0.30160739999999997,0.18257020000000002
0.20240970588235296,0.4534334814814815,0.46775851999999984,0.3618418,0.1847324
0.1907804705882353,0.37884725925925916,0.4268426800000001,0.4108876,0.2112236
0.18744388235294118,0.36890351851851855,0.47144892,0.46255880000000005,0.2423508
0.17762358823529412,0.3463726296296296,0.5044696000000001,0.4781778,0.2561898
0.19432917647058826,0.32498585185185197,0.5117555999999999,0.5087604,0.2538014
0.20309582352941177,0.33170107407407406,0.5064463200000001,0.5223118,0.2535216
0.22999864705882353,0.3511937037037036,0.44573924000000004,0.5875994,0.2706612
0.24422694117647062,0.4069741111111111,0.4301425200000001,0.6870246,0.30063380000000006
0.240684,0.4359315555555555,0.39435068,0.7156666,0.32828179999999996
0.2575864705882353,0.45879277777777777,0.39543508000000005,0.7340795999999999,0.355862
0.26267211764705883,0.42523259259259255,0.42802968,0.7042120000000001,0.3414138
0.27212482352941175,0.4414999629629628,0.40186428,0.6650388,0.3255904
0.285134705882353,0.44833488888888895,0.427302,0.6272515999999999,0.2948204
0.2843224117647059,0.4595381481481482,0.43817568,0.5786496,0.3219142
0.2928991764705882,0.47462922222222226,0.43890204,0.559088,0.39186340000000003
0.3131658823529412,0.5001385555555555,0.44431888,0.5144934,0.420012
0.3164989411764706,0.521776888888889,0.43455124,0.4959154,0.4688312
0.33534611764705885,0.5624776666666668,0.42554992000000014,0.4755738,0.45710999999999996
0.3557705294117647,0.5610687777777779,0.4099248000000001,0.4607322,0.49592739999999996
0.38379905882352944,0.5634944444444445,0.41249816,0.4574542000000001,0.5058214
0.4019546470588235,0.5695284814814814,0.39409360000000004,0.44683700000000004,0.537632
0.409428705882353,0.5640901851851852,0.37782208000000006,0.423914,0.5275178
0.41482535294117656,0.5529098518518518,0.36718828000000003,0.39845,0.506659
0.42130770588235295,0.5452941111111111,0.3506514400000001,0.3213596,0.5327904
0.3574664705882353,0.566063962962963,0.35009384,0.2273158,0.59067
0.32909782352941175,0.5493486666666667,0.33376047999999997,0.1962398,0.6643397999999999
0.32720817647058814,0.5060797777777777,0.33434208,0.1747804,0.7343489999999999
0.35226370588235295,0.46514140740740745,0.32508840000000006,0.14543699999999998,0.7516384
0.4249403529411765,0.4184044444444445,0.30119683999999997,0.1007314,0.7308356
0.4344918823529411,0.35902640740740743,0.2773532,0.09406319999999999,0.7297507999999999
0.4350731764705882,0.34775825925925913,0.26329396,0.0792148,0.740105
0.4164135294117646,0.3687757037037037,0.25979828,0.0659862,0.733334
0.3816873529411764,0.38318781481481484,0.26480592,0.0646746,0.716224
0.42722129411764714,0.3952494814814815,0.26754252000000006,0.0781772,0.7027542
0.4300778235294117,0.4073428148148148,0.26787195999999996,0.0829756,0.7026094
0.48961582352941185,0.41574081481481473,0.272519,0.074495,0.697218
0.511801411764706,0.40959951851851845,0.26891224,0.08723659999999998,0.6460234
0.518892294117647,0.3962751481481482,0.26984732000000006,0.0975846,0.6109228
0.47891417647058826,0.37253274074074066,0.27881011999999994,0.1024862,0.5978798
0.3867150588235294,0.3480768148148148,0.28171924,0.11292980000000001,0.5909568000000001
0.2421995882352941,0.30297981481481484,0.3057695999999999,0.11606200000000003,0.5767172
0.1370649411764706,0.2879405555555556,0.30935504,0.1439014,0.5881206
0.11762670588235295,0.2749294444444444,0.32255916,0.1518956,0.6152664
0.12333723529411765,0.272796037037037,0.34909799999999996,0.15432240000000003,0.5962626
0.14672964705882355,0.27538229629629635,0.35996372,0.1555818,0.5026598
0.18101417647058823,0.2833154444444445,0.37114368,0.13550979999999999,0.45045339999999995
0.22838658823529412,0.3014359629629629,0.39146724,0.1517926,0.4083896
0.28094947058823533,0.3336293333333334,0.40383404000000006,0.1773904,0.369522
0.34144899999999995,0.3581180740740741,0.42624192000000005,0.21412,0.335583
0.42129358823529417,0.3734587037037037,0.4627800400000001,0.3574086,0.3423924
0.5115670000000001,0.39273800000000003,0.4716594399999999,0.5103150000000001,0.332766
0.5719265882352941,0.38032377777777776,0.48109192,0.49074819999999997,0.34407360000000003
0.6152685294117648,0.36220018518518515,0.50062108,0.49201280000000003,0.3511988
0.6346638235294119,0.3187272962962962,0.48202172000000004,0.5438802,0.3089034
0.6305979411764706,0.30012281481481473,0.46853259999999997,0.6058694,0.2915348
0.6147525294117646,0.2830134814814815,0.4815159600000001,0.6330426000000001,0.26281040000000006
0.6100332941176471,0.25252107407407404,0.48179992000000005,0.6088937999999999,0.2567954
0.5970138235294118,0.2324174074074074,0.4838913600000001,0.5634584,0.24970140000000002
0.5888511764705884,0.225116037037037,0.48613648000000004,0.5407877999999999,0.21929400000000002
0.5887021176470588,0.2126305925925926,0.48979076000000016,0.5298608,0.2165372
0.5854524705882354,0.20187262962962965,0.4951066399999998,0.5150804000000001,0.20292539999999998
0.6131495294117648,0.18469303703703702,0.49010188,0.4996516000000001,0.20901679999999997
0.6080364117647058,0.1646124814814815,0.4856874,0.45035400000000003,0.21789940000000002
0.599568705882353,0.15196711111111114,0.49083264000000004,0.4377350000000001,0.2145876
0.601178588235294,0.1390732222222222,0.4880338400000001,0.380439,0.23934039999999998
0.5848511764705883,0.1282751851851852,0.47747084000000006,0.3664164,0.2311918
0.5686231764705882,0.1253884074074074,0.4648996000000001,0.3093844,0.2253076
0.5341605294117648,0.12449107407407409,0.46733864000000014,0.29993780000000003,0.2480674
0.5170071176470588,0.129828,0.46675536,0.2683954,0.280463
0.4885752352941177,0.13337929629629627,0.4332630799999999,0.2729618,0.25023680000000004
0.464253294117647,0.1293352592592593,0.40829136,0.254179,0.20099740000000002
0.40876658823529416,0.11607066666666667,0.40579136000000005,0.23997860000000001,0.194712
0.3812304705882353,0.10833348148148152,0.36851588,0.22370700000000002,0.163591
0.32896811764705874,0.09284977777777777,0.32295976,0.1655794,0.15793819999999997
0.2769459411764706,0.0853987777777778,0.28161231999999997,0.14124140000000002,0.15039200000000003
0.2246793529411765,0.07383362962962964,0.23492715999999997,0.1356454,0.13822979999999999
0.19309470588235295,0.07336700000000002,0.20413235999999998,0.12889999999999996,0.158627
0.15161123529411766,0.07789214814814817,0.16336375999999997,0.12175380000000002,0.16189420000000002
0.12038076470588237,0.078434,0.14123404000000003,0.1094136,0.1457588
0.09929770588235294,0.09190525925925927,0.108862,0.0990162,0.1441342
0.08933494117647059,0.11557840740740742,0.10784560000000003,0.092771,0.16389059999999997
0.08759394117647058,0.1344888888888889,0.11592155999999998,0.09348139999999999,0.1938648
0.0891574117647059,0.16096144444444443,0.12940684000000002,0.10134560000000001,0.2022068
0.11357688235294117,0.18850507407407407,0.14582436,0.1058554,0.20927759999999998
0.1190866470588235,0.22565203703703704,0.16921264000000005,0.10492140000000001,0.246708
0.12132205882352942,0.25133222222222223,0.18716655999999998,0.117658,0.26567979999999997
0.13964147058823528,0.26926544444444445,0.20305124,0.1290632,0.29640659999999996
0.15029035294117646,0.276426,0.21898272000000005,0.1382024,0.3213844
0.17076370588235293,0.2838713703703704,0.24194616,0.1592146,0.35898320000000006
0.21772647058823527,0.3000214814814815,0.26012544000000004,0.178765,0.3750124
0.2535805294117647,0.33555866666666667,0.29554872,0.181644,0.3786124
0.2592542352941177,0.3437191851851851,0.32468847999999995,0.19160499999999997,0.405401
0.26650147058823537,0.36677848148148134,0.34245859999999995,0.19671460000000002,0.44688539999999993
0.27852411764705876,0.37342903703703706,0.35530664,0.2223692,0.4578962
0.3625050588235294,0.37225514814814814,0.40706496000000003,0.279811,0.4648524
0.3776098235294118,0.3797652962962963,0.42072908000000003,0.3495606,0.47213580000000005
0.40183276470588236,0.37378829629629623,0.44302168,0.3869896,0.48443699999999995
0.41217899999999996,0.3631295925925926,0.4457894,0.42915960000000003,0.48483
0.42951423529411764,0.3482548888888889,0.4774831599999999,0.46759779999999995,0.43614239999999993
0.42480329411764706,0.3491510370370371,0.47320212000000006,0.550109,0.3992054
0.4161571176470588,0.3610305555555556,0.4882876400000001,0.6041736,0.3469372
0.4270941764705882,0.3477075555555555,0.5012322000000001,0.6367,0.322608
0.38116511764705885,0.3129826666666667,0.5209252,0.6441554,0.2900122
0.34055717647058825,0.30326225925925926,0.54001392,0.6549014,0.24444120000000003
0.31299276470588233,0.3054974814814815,0.55283192,0.6263626,0.226536
0.3069043529411765,0.30281762962962966,0.56743288,0.6203848,0.21137160000000002
0.295233,0.30701596296296296,0.5577971600000001,0.6111758,0.2044454
0.2646691764705883,0.30561751851851854,0.55255936,0.6331234,0.19103779999999998
0.24882694117647056,0.30612448148148147,0.5508450000000001,0.5986400000000001,0.1606796
0.23461576470588236,0.2971452222222222,0.5447623600000001,0.5864264,0.1428062
0.22697641176470587,0.283785037037037,0.52935328,0.549235,0.1166658
0.2401718235294118,0.2643563333333333,0.5138098799999999,0.5116533999999999,0.10538499999999999
0.25950794117647064,0.25180707407407404,0.49601192000000005,0.4636964,0.0883648
0.28619752941176474,0.2492467407407408,0.49000872,0.4097652,0.0702056
0.304066294117647,0.24806292592592594,0.50374928,0.34277579999999996,0.0672606
0.331586411764706,0.25188492592592593,0.5156436,0.3549072,0.05520019999999999
0.3623891764705882,0.2577857407407408,0.52759584,0.39520299999999997,0.06692419999999999
0.34243582352941176,0.2636391111111111,0.5278952,0.41371839999999993,0.0708696
0.3404501176470588,0.254560037037037,0.5276982399999999,0.300184,0.051429199999999994
0.34320247058823533,0.2361045555555556,0.5471867200000001,0.23497619999999997,0.0384312
0.33032282352941167,0.1926227037037037,0.5287314399999999,0.17078259999999998,0.024773200000000002
0.31103347058823533,0.17247766666666664,0.49830588000000003,0.1331392,0.0139478
0.2649613529411765,0.14987485185185184,0.4891796,0.0907816,0.013153599999999998
0.22625570588235291,0.12348588888888888,0.48172496,0.087601,0.009004599999999998
0.19409623529411765,0.10986803703703706,0.4606775199999999,0.07402919999999999,0.008751199999999999
0.16178723529411768,0.0988697037037037,0.4333141199999999,0.056901400000000005,0.012409000000000002
0.1655324117647059,0.0883875925925926,0.4066551599999999,0.055814399999999986,0.015634799999999997
0.14964635294117648,0.08539074074074075,0.36253979999999997,0.0449038,0.014687799999999997
0.14238464705882353,0.09007407407407407,0.3254096000000001,0.0418356,0.014600999999999998
0.1578833529411765,0.0865341111111111,0.27639552,0.040383,0.024113000000000002
0.1600899411764706,0.08803303703703703,0.22767967999999997,0.046311599999999994,0.0318212
0.16020170588235297,0.09853222222222223,0.17756496000000002,0.0510366,0.0330456
0.16621917647058823,0.0976935185185185,0.14350076,0.054618599999999996,0.0378672
0.18237752941176472,0.10790396296296294,0.12918384,0.057335199999999996,0.046487799999999996
0.22230376470588237,0.11756062962962964,0.12064759999999998,0.07158420000000001,0.051541000000000003
0.2379019411764706,0.1176955925925926,0.12443475999999999,0.06498319999999999,0.0525018
0.27019270588235295,0.1304785925925926,0.11226599999999999,0.0647848,0.063294
0.3263604117647058,0.1437512962962963,0.11394536000000001,0.0647526,0.06115679999999999
0.36506570588235293,0.16190074074074073,0.12433736,0.11058280000000001,0.0587742
0.3861232352941176,0.1903107037037037,0.11299039999999998,0.156146,0.0677406
0.452256,0.21892525925925924,0.12085156,0.1771396,0.05427420000000001
0.4968908235294118,0.23636559259259263,0.12791368,0.1834906,0.0551734
0.5495714117647058,0.2270122592592593,0.12837111999999998,0.19357220000000003,0.0556986
0.5587262352941177,0.23552033333333336,0.13642356000000003,0.23924779999999995,0.049495
0.5965108823529411,0.30994251851851856,0.15277848,0.42323199999999994,0.057869800000000006
0.6291917647058822,0.38714833333333337,0.17108912,0.46213620000000005,0.0698168
0.6322392352941177,0.4097428518518519,0.19513996000000003,0.49077279999999995,0.0665566
0.6399138823529412,0.4306743703703704,0.18942935999999996,0.5158678,0.0663188
0.639489,0.4317392592592593,0.2223804000000001,0.5280210000000001,0.06282
0.644673294117647,0.438733888888889,0.24562716,0.5665012,0.0621654
0.6374787647058824,0.4314124814814815,0.28854464,0.589586,0.049976599999999996
0.6273717647058823,0.4083701851851852,0.34455232,0.6103864,0.04424199999999999
0.6160143529411766,0.3966956666666668,0.42359172,0.62622,0.044845
0.6107869411764707,0.39311759259259255,0.45785384,0.6360132000000001,0.030645600000000002
0.6043517058823529,0.4063263703703704,0.49679268000000015,0.6020734000000001,0.0430412
0.5991218823529412,0.4334135185185185,0.5400999600000002,0.5886161999999999,0.062856
0.5659301176470589,0.5033619629629629,0.58243404,0.5860710000000001,0.09385440000000002
0.5626914705882352,0.6261483703703704,0.57778408,0.6146294,0.1297968
0.5578178823529412,0.7050071111111111,0.582801,0.5908550000000001,0.1707512
0.5759320588235294,0.7571149629629631,0.6306108399999999,0.5310396,0.18245119999999998
0.5821614705882352,0.7717765925925925,0.62176948,0.49410560000000003,0.20110060000000002
0.5612760588235294,0.7985484074074074,0.6001070399999999,0.47458619999999996,0.25167660000000003
0.5227305882352941,0.7946475925925925,0.5875608,0.48450240000000006,0.3129676
0.48819223529411754,0.7881454814814814,0.55649908,0.4761238,0.3406974
0.449708,0.7872499259259259,0.5565169999999999,0.47018360000000003,0.37708439999999993
0.4172763529411765,0.7795728888888889,0.5439372,0.4572806,0.3902638
0.3720171176470588,0.7466957037037039,0.55987484,0.48278340000000003,0.429477
0.33850682352941175,0.7203179259259259,0.5483266800000001,0.4443182,0.43734499999999993
0.31260823529411763,0.7171050370370373,0.55743804,0.4195184,0.43532020000000005
0.2703591176470588,0.7159104074074075,0.5582869599999999,0.40602219999999994,0.44953819999999994
0.24390405882352942,0.711924111111111,0.53479564,0.361474,0.4187494
0.20558264705882356,0.7028018888888887,0.53942668,0.33039040000000003,0.5198470000000001
0.18820870588235297,0.7543891111111114,0.5278869199999999,0.3236724,0.5050454
0.16316623529411764,0.7798235925925927,0.51513348,0.276842,0.4907833999999999
0.14506782352941178,0.7711599629629631,0.51356508,0.24608119999999997,0.5248782
0.14313870588235295,0.7032627777777777,0.5420864799999999,0.2089834,0.5270242
0.1452139411764706,0.641852925925926,0.5275701600000001,0.17544639999999997,0.5292994
0.14671300000000004,0.6775642962962963,0.5203961199999998,0.1598914,0.5137026
0.15940552941176472,0.6516411481481482,0.5291197200000002,0.1446112,0.438794
0.18641764705882352,0.6290752592592592,0.5284855200000002,0.1375264,0.42404460000000005
0.18887429411764706,0.5869146296296296,0.5752404799999999,0.1364084,0.4609242
0.19120700000000002,0.5957651111111111,0.60019208,0.1287572,0.5277598
0.17396423529411761,0.5693641481481483,0.63358068,0.13767140000000003,0.5009542
0.1924191176470588,0.5748042962962963,0.6449376400000001,0.1600582,0.46105920000000006
0.19291717647058826,0.6141271481481482,0.6471164,0.1776404,0.430288
0.17546529411764702,0.5354540740740741,0.5022108399999998,0.192664,0.43740880000000004
0.16214229411764705,0.5001013333333333,0.46964808,0.2041772,0.5060162
0.19662241176470588,0.5051702962962964,0.42391896,0.2288002,0.49915839999999995
0.20961535294117645,0.598893888888889,0.41907128,0.2767304,0.501943
0.19906158823529407,0.6148272592592592,0.3903138800000001,0.3516866,0.5382857999999999
0.1879026470588235,0.6122082222222223,0.3516270399999999,0.3787058,0.5260306
0.20433817647058827,0.609836888888889,0.37630224000000007,0.4118214,0.56255
0.24264023529411763,0.6279192222222221,0.41563164,0.442143,0.6170204
0.31555364705882355,0.6538487037037035,0.43255612,0.49004899999999996,0.6596868
0.3608215882352941,0.7022081111111113,0.44107436,0.5093548,0.7032832
0.36074076470588234,0.6875146666666667,0.43383064000000005,0.5941672,0.728477
0.3570113529411764,0.614139962962963,0.39753748,0.7628151999999999,0.7734704000000001
0.33290411764705885,0.5839415185185185,0.34607087999999997,0.7985657999999999,0.8146826
0.3149245882352942,0.5460836296296298,0.30837684,0.8072452,0.8293088000000001
0.3093429411764706,0.46264614814814825,0.30031004000000006,0.8166917999999999,0.8063100000000001
0.3284365294117647,0.4521975555555555,0.29918612000000006,0.8070522,0.8369764
0.3259381176470588,0.44427500000000003,0.28082972,0.8022648,0.8920047999999999
0.30745494117647054,0.4200812962962963,0.28139496,0.806425,0.8735968
0.3016098235294118,0.4689483333333334,0.30237079999999994,0.7967346,0.8597085999999999
0.31047047058823524,0.49226218518518533,0.34908088000000004,0.8078904,0.8420966
0.3150428235294117,0.5050543703703704,0.37139464000000005,0.7670051999999999,0.7456978000000001
0.344902,0.5208924444444445,0.375175,0.7602708,0.729241
0.35282241176470586,0.5112996666666667,0.39559532000000003,0.7501960000000001,0.7343292
0.4020425882352941,0.4993642962962963,0.42275208,0.7224838,0.7295838
0.3822078823529412,0.4510983333333333,0.39351316000000014,0.7034924,0.7199236
0.35316552941176477,0.4064313703703704,0.3730581599999999,0.6747064,0.6749968000000001
0.35994905882352946,0.3770469259259259,0.39778352000000006,0.5915223999999999,0.5673277999999999
0.33965329411764705,0.34718418518518523,0.40284496,0.49877380000000004,0.5025215999999999
0.37895511764705875,0.3424975185185186,0.3905806399999999,0.467066,0.4606612000000001
0.46362070588235293,0.34918711111111106,0.3952541600000001,0.4475352,0.4532264
0.47750129411764713,0.34153144444444444,0.39433764,0.4045434,0.4368322
0.4562560588235294,0.34216751851851857,0.36525456,0.372255,0.460422
0.4277475882352942,0.3245544444444444,0.38822596000000004,0.3380612,0.45394940000000006
0.4178615294117648,0.3147058888888889,0.37674192000000006,0.2642608,0.45655219999999996
0.3901871176470588,0.301278037037037,0.36398875999999997,0.2448706,0.46874639999999995
